n,p,k,temperature,humidity,ph,rainfall,npk_total,n_to_p_ratio,n_to_k_ratio,p_to_k_ratio,npk_balance,moisture_index,gdd_proxy,is_low_rainfall,is_high_rainfall,is_very_high_rainfall,is_cool,is_hot,is_very_hot,ph_deviation,is_acidic,is_alkaline,is_very_acidic,is_very_alkaline,ph_deviation_squared,ph_n_interaction,ph_p_interaction,annual_rainfall,yield,label
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,139,0.7205882352941176,2.227272727272727,3.090909090909091,1.0503596895605822,39.0716352880928,17.578936350426897,1,0,0,0,1,0,0.6270642070000001,0,0,0,0,0.39320951970053897,349.226146143,484.640366076,1718.1297051428573,7.555392696430939,blackgram
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,125,0.7741935483870968,3.2,4.133333333333334,1.279999969280001,43.85882036773934,16.90329543221097,1,0,0,0,0,0,1.0386314620000006,0,1,0,0,1.0787553138562587,361.854310176,467.395150644,1718.1297051428573,7.555392696430939,blackgram
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,115,0.48484848484848486,1.8823529411764706,3.8823529411764706,1.4434782232136116,45.779781001471534,22.808866181780978,1,0,0,0,1,1,0.6623576409999998,0,0,0,0,0.43871764459108464,229.195444512,472.715604306,1718.1297051428573,7.555392696430939,blackgram
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,106,0.3333333333333333,0.9545454545454546,2.8636363636363638,1.5660376915272352,50.536545060975705,16.998044488185336,1,0,0,0,0,0,0.35940948700000064,0,0,0,0,0.12917517934560363,144.047599227,432.14279768100005,1718.1297051428573,7.555392696430939,blackgram
20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,111,0.2777777777777778,1.0526315789473684,3.789473684210526,1.89189184075968,42.35446844635718,20.898125561414748,1,0,0,0,1,1,0.8971908439999998,0,0,0,0,0.804951410557432,147.94381687999999,532.597740768,1718.1297051428573,7.555392696430939,blackgram
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,111,0.38461538461538464,1.1904761904761905,3.0952380952380953,1.5135134726077442,47.496507711304396,23.22776930087539,1,0,0,0,1,1,0.38024578899999995,0,0,0,0,0.14458686005223248,172.006144725,447.215976285,1718.1297051428573,7.555392696430939,blackgram
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,140,0.5256410256410257,1.9523809523809523,3.7142857142857144,1.3428571140816334,42.79736672309732,15.213219412251815,1,0,0,0,0,0,0.08131313700000042,0,0,0,0,0.006611826248780838,269.833838617,513.3424246860001,1718.1297051428573,7.555392696430939,blackgram
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,137,0.7910447761194029,3.1176470588235294,3.9411764705882355,1.255474425062604,42.42495036462303,21.931891513122487,1,0,0,0,1,0,0.7969721610000002,0,0,0,0,0.6351646254090103,386.739524533,488.897134787,1718.1297051428573,7.555392696430939,blackgram
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,120,0.65,1.8571428571428572,2.857142857142857,0.9999999750000007,41.16665684937657,22.195043530009734,1,0,0,0,1,1,0.4729765600000002,0,0,0,0,0.2237068263094338,271.94608584,418.3785936,1718.1297051428573,7.555392696430939,blackgram
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,118,0.32894736842105265,1.4705882352941178,4.470588235294118,1.864406732260846,42.764000613862976,21.78555318582384,1,0,0,0,1,0,0.7411485070000001,0,0,0,0,0.5493011094283292,181.028712675,550.327286532,1718.1297051428573,7.555392696430939,blackgram
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,118,0.2692307692307692,1.105263157894737,4.105263157894737,1.9661016449296194,46.63272989749033,18.133124815242308,1,0,0,0,0,0,0.4200904799999998,0,0,0,0,0.17647601138663024,145.32190008,539.76705744,1718.1297051428573,7.555392696430939,blackgram
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,134,0.95,3.3529411764705883,3.5294117647058822,1.2388059424147926,49.954447792742265,17.811540024466368,1,0,0,0,0,0,1.004608385,0,1,0,0,1.0092380072123084,427.762677945,450.2765031,1718.1297051428573,7.555392696430939,blackgram
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,146,0.7466666666666667,3.7333333333333334,5.0,1.3835616154062684,39.866400051813635,18.140679771753906,1,0,0,0,1,0,0.6522722559999998,0,0,0,0,0.42545909594732934,400.52724633599996,536.4204192,1718.1297051428573,7.555392696430939,blackgram
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,136,0.6805555555555556,3.2666666666666666,4.8,1.3382352645977516,50.788276203145884,21.407884873148305,1,0,0,0,1,0,0.6370047489999999,0,0,0,0,0.4057750502485529,349.713232701,513.864341928,1718.1297051428573,7.555392696430939,blackgram
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,123,0.3,1.263157894736842,4.2105263157894735,1.9024389779892934,45.36452604482366,20.50382016937281,1,0,0,0,1,0,0.30804172200000046,0,0,0,0,0.09488970249272558,163.39300132800003,544.64333776,1718.1297051428573,7.555392696430939,blackgram
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,143,0.6447368421052632,2.7222222222222223,4.222222222222222,1.2447552186414992,40.938832476384604,18.31579683739544,1,0,0,0,0,0,0.8936318679999999,0,0,0,0,0.7985779155051693,362.287961532,561.916021968,1718.1297051428573,7.555392696430939,blackgram
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,115,0.4117647058823529,1.4736842105263157,3.5789473684210527,1.547826046578451,44.46290248690245,21.26337231289338,1,0,0,0,1,1,1.1995069799999998,0,1,0,0,1.43881699506872,215.58619543999998,523.56647464,1718.1297051428573,7.555392696430939,blackgram
55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,154,0.7051282051282052,2.619047619047619,3.7142857142857144,1.1818181587957501,40.01181259409853,21.017401916695118,1,0,0,0,1,1,0.10288824899999938,0,0,0,0,0.010585991782285873,363.15885369499995,515.0252834219999,1718.1297051428573,7.555392696430939,blackgram
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,139,0.78125,2.0,2.56,0.9208632894777706,44.52219351190107,18.277074893078158,1,0,0,0,1,0,0.23444742499999993,0,0,0,0,0.05496559508913059,336.72237125,431.0046352,1718.1297051428573,7.555392696430939,blackgram
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,133,0.425,1.7894736842105263,4.2105263157894735,1.6090225200972366,45.07475133816424,19.858582434611765,1,0,0,0,1,0,0.021217962999999784,0,0,0,0,0.00045020195386935986,221.721410742,521.69743704,1718.1297051428573,7.555392696430939,blackgram
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,111,0.29411764705882354,0.8695652173913043,2.9565217391304346,1.6756756303871452,40.40825098327328,16.340060470653004,1,0,0,0,0,0,1.2073324840000002,0,1,0,0,1.4576517269216107,154.14664968,524.098608912,1718.1297051428573,7.555392696430939,blackgram
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,138,0.8208955223880597,3.4375,4.1875,1.3043477977315696,48.975025452010485,23.956006108285195,1,0,0,0,1,1,0.09671901499999969,0,0,0,0,0.009354567862570164,362.819545825,441.980174005,1718.1297051428573,7.555392696430939,blackgram
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,108,0.32857142857142857,1.5333333333333334,4.666666666666667,1.8888888364197547,38.13153136315249,21.837607347985365,1,0,0,0,1,1,0.9036233549999997,0,0,0,0,0.8165351677014554,170.283337165,518.25363485,1718.1297051428573,7.555392696430939,blackgram
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,142,0.7162162162162162,3.533333333333333,4.933333333333334,1.366197154235271,46.874888343274925,19.11582341661795,1,0,0,0,1,0,1.0170969999999997,0,1,0,0,1.0344863074089994,398.406141,556.265178,1718.1297051428573,7.555392696430939,blackgram
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,109,0.3880597014925373,1.625,4.1875,1.6880733480346786,46.06283541942806,19.765422467651494,1,0,0,0,1,0,0.6762082300000003,0,0,0,0,0.4572575703197333,186.58141398,480.80595141000003,1718.1297051428573,7.555392696430939,blackgram
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,135,0.4125,1.5,3.6363636363636362,1.5555555209876553,46.05930048012696,18.775574996377692,1,0,0,0,1,0,0.09396176100000009,0,0,0,0,0.008828812530221138,217.600738113,527.51694088,1718.1297051428573,7.555392696430939,blackgram
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,135,0.46835443037974683,1.9473684210526316,4.157894736842105,1.511111077530865,48.13350710686787,19.101070246229607,1,0,0,0,0,0,0.6439427579999997,0,0,0,0,0.41466227558064617,264.325882046,564.371477882,1718.1297051428573,7.555392696430939,blackgram
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,129,0.44,1.5714285714285714,3.5714285714285716,1.4883720584099522,42.950763567477345,22.78210785065411,1,0,0,0,1,1,0.19065504499999975,0,0,0,0,0.03634934618395193,220.791616485,501.799128375,1718.1297051428573,7.555392696430939,blackgram
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,97,0.4,1.1,2.75,1.4020618123073667,42.79059964545211,23.753922306457753,1,0,0,0,1,1,0.9235303510000001,0,0,0,0,0.8529083092181835,163.317667722,408.294169305,1718.1297051428573,7.555392696430939,blackgram
20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,105,0.29411764705882354,1.1764705882352942,4.0,1.8857142318367364,43.12166850675901,18.106419149351538,1,0,0,0,1,0,0.07871484299999931,0,0,0,0,0.006196026508514541,131.57429685999998,447.35260932399996,1718.1297051428573,7.555392696430939,blackgram
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,131,0.6323529411764706,2.15,3.4,1.1145037912709057,45.95183716912241,19.573584927184836,1,0,0,0,1,0,0.9974692559999996,0,0,0,0,0.9949449166651927,322.391178008,509.827909408,1718.1297051428573,7.555392696430939,blackgram
44,76,22,27.26458947,68.01232937,7.775306272000001,68.91754359,142,0.5789473684210527,2.0,3.4545454545454546,1.2112675800436428,46.87242674014412,18.543282391714737,1,0,0,0,0,0,1.2753062720000008,0,1,0,0,1.6264060874025401,342.11347596800005,590.923276672,1718.1297051428573,7.555392696430939,blackgram
34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948,110,0.5666666666666667,2.125,3.75,1.27272723801653,41.027872582429325,20.147045578716135,1,0,0,0,1,0,0.8225552229999993,0,0,0,0,0.6765970948845785,248.96687758199997,439.35331338,1718.1297051428573,7.555392696430939,blackgram
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,110,0.2916666666666667,1.2352941176470589,4.235294117647059,1.9272726747107451,41.07321257785936,20.97953809715614,1,0,0,0,1,0,1.0805273389999996,0,1,0,0,1.16753933032642,159.191074119,545.797968408,1718.1297051428573,7.555392696430939,blackgram
25,68,19,29.39982732,64.25510719,7.1084501210000015,67.47677295,112,0.36764705882352944,1.3157894736842106,3.5789473684210527,1.6428570988520421,43.35727278737543,18.890890558140907,1,0,0,0,1,0,0.6084501210000015,0,0,0,0,0.3702115497449165,177.71125302500005,483.3746082280001,1718.1297051428573,7.555392696430939,blackgram
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,118,0.6612903225806451,2.7333333333333334,4.133333333333334,1.237288104136743,41.852240248055274,18.849627521790477,1,0,0,0,1,0,0.8589745410000003,0,0,0,0,0.7378372620861611,301.71795618100003,456.256421542,1718.1297051428573,7.555392696430939,blackgram
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,116,0.4307692307692308,1.2173913043478262,2.8260869565217392,1.362068930291321,45.94902069373757,17.568265128876302,1,0,0,0,1,0,0.9051761379999999,0,0,0,0,0.8193438408045948,207.344931864,481.33644897,1718.1297051428573,7.555392696430939,blackgram
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,114,0.546875,2.3333333333333335,4.266666666666667,1.3684210166204998,44.174985683721346,18.091521924454057,1,0,0,0,1,0,0.00014496200000024828,0,0,0,0,2.1013981444071984e-08,227.50507367,416.009277568,1718.1297051428573,7.555392696430939,blackgram
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,126,0.896551724137931,3.25,3.625,1.238095208616781,43.638927212058796,18.735440086878803,1,0,0,0,1,0,0.667435834,0,0,0,0,0.4454705925072755,372.706663368,415.711278372,1718.1297051428573,7.555392696430939,blackgram
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,158,0.7733333333333333,2.32,3.0,1.0506328914436793,42.12630460211667,15.4987498183326,1,0,0,0,0,0,0.7617917529999998,0,0,0,0,0.5803266749388127,421.183921674,544.6343814749999,1718.1297051428573,7.555392696430939,blackgram
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,119,0.5151515151515151,1.7894736842105263,3.473684210526316,1.3277310589647633,44.20117290788765,19.84193211008872,1,0,0,0,1,1,1.0866421009999998,0,1,0,0,1.1807910556656938,257.945831434,500.718378666,1718.1297051428573,7.555392696430939,blackgram
52,70,16,33.66855394,66.60416867,7.534811832999999,67.32520551,138,0.7428571428571429,3.25,4.375,1.3043477977315696,44.84139343530454,22.424660454947535,1,0,0,0,1,1,1.0348118329999991,0,1,0,0,1.0708355297168182,391.8102153159999,527.4368283099999,1718.1297051428573,7.555392696430939,blackgram
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,99,0.40350877192982454,1.2105263157894737,3.0,1.454545410468321,49.91363660569435,22.330308488451102,1,0,0,0,1,1,0.7510007889999999,0,0,0,0,0.5640021850786223,166.773018147,413.307044973,1718.1297051428573,7.555392696430939,blackgram
42,58,25,27.45853567,62.90020977,6.513620917999999,69.46020927,125,0.7241379310344828,1.68,2.32,0.7999999808000006,43.69061733751098,17.27147653620027,1,0,0,0,0,0,0.013620917999999094,0,0,0,0,0.00018552940716269931,273.57207855599995,377.79001324399997,1718.1297051428573,7.555392696430939,blackgram
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,116,0.5967741935483871,2.176470588235294,3.6470588235294117,1.206896520511297,52.11772991730671,17.939849048809364,1,0,0,0,0,0,0.6212549279999999,0,0,0,0,0.3859576855642851,263.486432336,441.51780553599997,1718.1297051428573,7.555392696430939,blackgram
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,141,0.5866666666666667,2.0,3.409090909090909,1.1914893363512908,45.679838680827096,19.265468008407527,1,0,0,0,1,0,1.074561547,0,1,0,0,1.1546825182910334,333.280708068,568.092116025,1718.1297051428573,7.555392696430939,blackgram
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,121,0.2625,1.05,4.0,1.9669420999931713,43.91786888989842,19.25693585910892,1,0,0,0,1,0,0.8508697920000001,0,0,0,0,0.7239794029381235,154.368265632,588.06958336,1718.1297051428573,7.555392696430939,blackgram
56,76,16,28.27265858,61.18956161,7.5131510760000015,63.29900785,148,0.7368421052631579,3.5,4.75,1.3513513239590946,38.73238540689449,17.299915840594053,1,0,0,0,1,0,1.0131510760000015,0,1,0,0,1.0264751027999608,420.7364602560001,570.9994817760002,1718.1297051428573,7.555392696430939,blackgram
29,76,15,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,120,0.3815789473684211,1.9333333333333333,5.066666666666666,1.7999999550000012,44.741500509029144,18.324361781097434,1,0,0,0,1,0,0.5256077060000015,0,0,0,0,0.276263460606584,203.74262347400006,533.9461856560001,1718.1297051428573,7.555392696430939,blackgram
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,124,0.7049180327868853,2.15,3.05,1.0322580395421441,39.135908414816534,16.556746235855588,1,0,0,0,0,0,0.3042538659999998,0,0,0,0,0.09257041497594584,292.582916238,415.059485826,1718.1297051428573,7.555392696430939,blackgram
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,130,0.9166666666666666,3.6666666666666665,4.0,1.3076922775147934,44.09764733856001,22.55821627748023,1,0,0,0,1,1,0.6630438720000003,0,0,0,0,0.43962717619675273,393.96741296,429.78263232,1718.1297051428573,7.555392696430939,blackgram
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,122,0.6984126984126984,2.933333333333333,4.2,1.262295050927171,40.942439880791014,17.04605188917985,1,0,0,0,0,0,0.8389295560000001,0,0,0,0,0.7038027999303572,322.912900464,462.352562028,1718.1297051428573,7.555392696430939,blackgram
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,117,0.43283582089552236,1.380952380952381,3.1904761904761907,1.435897399079554,39.94812673219494,18.884401109312716,1,0,0,0,1,0,0.1213236120000003,0,0,0,0,0.014719418828726617,192.01838474800002,443.62868200400004,1718.1297051428573,7.555392696430939,blackgram
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,126,0.746031746031746,2.9375,3.9375,1.238095208616781,48.6553611295495,18.413536232148665,1,0,0,0,0,0,0.16187099899999957,0,0,0,0,0.02620222031725786,313.107936953,419.697872937,1718.1297051428573,7.555392696430939,blackgram
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,125,0.5882352941176471,2.3529411764705883,4.0,1.2639999696640007,45.86991669862564,22.232864901608163,1,0,0,0,1,1,1.2331495539999997,0,1,0,0,1.5206578225303982,309.32598215999997,525.854169672,1718.1297051428573,7.555392696430939,blackgram
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,134,0.9508196721311475,3.8666666666666667,4.066666666666666,1.3283581792158619,40.33057477692901,19.879722191157516,1,0,0,0,1,0,0.9028916660000004,0,0,0,0,0.8152133605322562,429.36771662800004,451.57639162600003,1718.1297051428573,7.555392696430939,blackgram
41,74,18,28.75751783,61.02701476,6.599147297999999,73.37686831,133,0.5540540540540541,2.2777777777777777,4.111111111111111,1.3383458344734023,44.779712253969464,17.54985465072373,1,0,0,0,1,0,0.09914729799999922,0,0,0,0,0.00983018670070065,270.565039218,488.3369000519999,1718.1297051428573,7.555392696430939,blackgram
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,154,0.7341772151898734,3.411764705882353,4.647058823529412,1.3376623116039807,41.193243030585904,18.011041877944013,1,0,0,0,0,0,0.5417412400000003,0,0,0,0,0.29348357111673795,408.42099192,556.2975579600001,1718.1297051428573,7.555392696430939,blackgram
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,113,0.43548387096774194,1.125,2.5833333333333335,1.2920353639282647,41.58075976696634,19.116557551345483,1,0,0,0,1,0,0.8538767539999998,0,0,0,0,0.7291055110215763,198.554672358,455.940358748,1718.1297051428573,7.555392696430939,blackgram
27,60,17,26.41768321,63.64698302,7.026795358999999,64.42177127,104,0.45,1.588235294117647,3.5294117647058822,1.4615384193786995,41.002513821400136,16.81405834694609,1,0,0,0,0,0,0.5267953589999994,0,0,0,0,0.27751335026393825,189.723474693,421.60772153999994,1718.1297051428573,7.555392696430939,blackgram
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,137,0.8,2.6,3.25,1.1240875666258199,45.541741847574244,21.71066278740226,1,0,0,0,1,1,0.31430103299999956,0,0,0,0,0.09878513934486681,354.34365371599995,442.92956714499996,1718.1297051428573,7.555392696430939,blackgram
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,124,0.8,1.76,2.2,0.7903225615244541,46.90630559938474,19.53158715679952,1,0,0,0,1,0,0.9216083199999998,0,0,0,0,0.849361895493222,326.55076608,408.1884576,1718.1297051428573,7.555392696430939,blackgram
